entry_date,exit_date,direction,entry_price,exit_price,trade_return,holding_days
2023-03-08,2023-03-13,1,382.423583984375,369.42431640625,-0.03399180417350023,5
2023-03-13,2023-03-15,-1,369.42431640625,373.1822204589844,-0.010069890382538693,2
2023-03-16,2023-03-17,-1,379.729736328125,375.2897033691406,0.01183094798264972,1
2023-03-30,2023-06-01,1,388.48297119140625,405.919921875,0.04488472333836868,63
2023-06-05,2023-10-26,1,411.0008850097656,399.8795471191406,-0.02705915801217984,143
2023-11-02,2025-03-11,1,417.5303649902344,547.970947265625,0.3124098106695581,495
2025-03-25,2025-03-27,1,568.93798828125,560.6529541015625,-0.014562279809643974,2
2025-04-07,2025-04-10,-1,498.6635437011719,518.6346435546875,-0.038507068707626324,3
2025-04-11,2025-04-15,-1,527.888427734375,531.5169067382812,-0.0068266483302908965,4
2025-04-16,2025-04-28,-1,519.7023315429688,544.6068725585938,-0.04572939173283297,12
2025-04-29,2025-04-30,-1,548.0374755859375,548.2550659179688,-0.0003968779233566311,1
2025-05-13,2026-03-23,1,580.1890258789062,655.3800048828125,0.12959738231863716,314
2026-04-09,2026-04-09,1,679.9099731445312,679.9099731445312,0.0,0
